parcel_number,address,latitude,longitude,property_class,historic_district,scraped
16081040190000,413 N HUMPHREY AVE,41.89376159,-87.77708932,205,,false
16074200210000,413 S EAST AVE,41.88100589,-87.78981169,295,,false
16073260100000,413 S GROVE AVE,41.88104087,-87.7958976,206,Ridgeland - Oak Park,false
16073250280000,413 S KENILWORTH AVE,41.88100599,-87.79736245,295,,false
16073220450000,413 WISCONSIN AVE,41.88087902,-87.80261074,210,Ridgeland - Oak Park,false
16064120230000,414 AUGUSTA ST,41.89836994,-87.78573443,206,Frank Lloyd Wright,false
16062230280000,414 BERKSHIRE ST,41.90398876,-87.78492013,205,,false
16071030060000,414 FOREST AVE,41.8934556,-87.79989765,206,Frank Lloyd Wright,false
16182310280000,414 HARRISON ST,41.87273638,-87.78477532,205,Gunderson ,false
16062220310000,414 LENOX ST,41.90499432,-87.78461178,205,,false
16072050060000,414 N ELMWOOD AVE,41.89366445,-87.78606835,205,Frank Lloyd Wright,false
16081020080000,414 N HARVEY AVE,41.89374537,-87.78122693,205,,false
16072020280000,414 N LINDEN AVE,41.89360737,-87.79095258,206,Frank Lloyd Wright,false
16081000100000,414 N RIDGELAND AVE,41.89369705,-87.78451216,206,Frank Lloyd Wright,false
16083220100000,414 S TAYLOR AVE,41.88144975,-87.77762062,205,Ridgeland - Oak Park,false
16072050190000,414 SUPERIOR ST,41.89323544,-87.78554852,205,Frank Lloyd Wright,false
16064060310000,414 THOMAS ST,41.90000756,-87.7857657,205,Frank Lloyd Wright,false
16071020260000,415 FOREST AVE,41.89361808,-87.80073462,206,Frank Lloyd Wright,false
16184130620000,415 GARFIELD ST,41.87114308,-87.78499022,210,,false
16081000170000,415 N CUYLER AVE,41.89370078,-87.78354546,206,Ridgeland - Oak Park,false
16072020110000,415 N EAST AVE,41.89364833,-87.79013526,206,Frank Lloyd Wright,false
16072040160000,415 N ELMWOOD AVE,41.8936494,-87.78683752,206,Frank Lloyd Wright,false
16071040220000,415 N GROVE AVE,41.89353792,-87.79654423,206,Frank Lloyd Wright,false
16081010180000,415 N HARVEY AVE,41.89373508,-87.78198372,205,,false
16081040180000,415 N HUMPHREY AVE,41.89385353,-87.77709599,205,,false
16072010130000,415 N LINDEN AVE,41.89379172,-87.79172646,206,Frank Lloyd Wright,false
16081020140000,415 N LOMBARD AVE,41.89374815,-87.78035135,203,,false
16072050150000,415 N RIDGELAND AVE,41.89367714,-87.78517329,203,Frank Lloyd Wright,false
16072030120000,415 N SCOVILLE AVE,41.89368982,-87.78847591,206,Frank Lloyd Wright,false
16081030190000,415 N TAYLOR AVE,41.89383594,-87.77868011,205,,false
16074200220000,415 S EAST AVE,41.88101328,-87.78988095,295,,false
16074180090000,415 S EUCLID AVE,41.88096197,-87.79295313,206,Ridgeland - Oak Park,false
16074230050000,415 W WASHINGTON BLVD,41.88146005,-87.78534775,206,Ridgeland - Oak Park,false
16081020070000,416 N HARVEY AVE,41.89383727,-87.78122241,205,,false
16081030070000,416 N LOMBARD AVE,41.89379887,-87.77964383,205,,false
16071010030000,416 N MAPLE AVE,41.89373437,-87.80371038,205,Frank Lloyd Wright,false
16072000230000,416 N OAK PARK AVE,41.89363743,-87.79436558,206,Frank Lloyd Wright,false
16081000090000,416 N RIDGELAND AVE,41.8938085,-87.78451866,205,Frank Lloyd Wright,false
16074190050000,416 S EUCLID AVE,41.8808637,-87.79223519,206,Ridgeland - Oak Park,false
16073270030000,416 S GROVE AVE,41.8809198,-87.79531743,205,Ridgeland - Oak Park,false
16083220110000,416 S TAYLOR AVE,41.88134428,-87.77762154,205,Ridgeland - Oak Park,false
16074200030000,416 S WESLEY AVE,41.88089456,-87.79061112,205,,false
16073230040000,416 WISCONSIN AVE,41.88076558,-87.80198775,206,,false
16074200240000,417 1/2 S EAST AVE,41.88101387,-87.79000491,295,,false
16062230130000,417 LENOX ST,41.90451094,-87.78466549,205,,false
16071030170000,417 N KENILWORTH AVE,41.89351544,-87.79810339,209,Frank Lloyd Wright,false
16071000110000,417 N MAPLE AVE,41.89368672,-87.80417107,206,Frank Lloyd Wright,false
16071010110000,417 N MARION ST,41.89374271,-87.80304985,202,Frank Lloyd Wright,false
16072050140000,417 N RIDGELAND AVE,41.89380514,-87.78514608,206,Frank Lloyd Wright,false
16072030110000,417 N SCOVILLE AVE,41.89384582,-87.78847831,206,Frank Lloyd Wright,false
16074200230000,417 S EAST AVE,41.88101548,-87.78995976,295,,false
16083220180000,417 S HUMPHREY AVE,41.88146038,-87.77668537,205,Ridgeland - Oak Park,false
16062230270000,418 BERKSHIRE ST,41.90398968,-87.78511153,205,,false
16062220300000,418 LENOX ST,41.90498427,-87.78480818,205,,false
16081010060000,418 N CUYLER AVE,41.89383975,-87.78290052,203,Ridgeland - Oak Park,false
16072050050000,418 N ELMWOOD AVE,41.89378148,-87.78607854,206,Frank Lloyd Wright,false
16081020060000,418 N HARVEY AVE,41.89392365,-87.78122912,206,,false
16081050090000,418 N HUMPHREY AVE,41.893993,-87.77640204,203,,false
16081030060000,418 N LOMBARD AVE,41.89389081,-87.7796505,205,,false
16072040060000,418 N SCOVILLE AVE,41.89375651,-87.78768879,206,Frank Lloyd Wright,false
16083200050000,418 S HARVEY AVE,41.88106538,-87.78083393,205,Ridgeland - Oak Park,false
16083220120000,418 S TAYLOR AVE,41.88127716,-87.77762212,205,Ridgeland - Oak Park,false
16071020240000,419 FOREST AVE,41.89380033,-87.80075217,206,Frank Lloyd Wright,false
16062230120000,419 LENOX ST,41.90448278,-87.78490621,203,,false
16081000160000,419 N CUYLER AVE,41.89385401,-87.78355161,203,Ridgeland - Oak Park,false
16072040150000,419 N ELMWOOD AVE,41.89378308,-87.78683265,206,Frank Lloyd Wright,false
16081010170000,419 N HARVEY AVE,41.89387724,-87.78200489,205,,false
16081040170000,419 N HUMPHREY AVE,41.89393157,-87.7771065,205,,false
16081020130000,419 N LOMBARD AVE,41.8938985,-87.78034259,204,,false
16071050240000,419 N OAK PARK AVE,41.89365075,-87.79524799,205,Frank Lloyd Wright,false
16081030180000,419 N TAYLOR AVE,41.89393704,-87.77868028,205,,false
16074170030000,419 RANDOLPH ST,41.88324294,-87.78549931,205,Ridgeland - Oak Park,false
16051050290000,42 LE MOYNE PKWY,41.90773933,-87.77759731,204,,false
16081010050000,420 N CUYLER AVE,41.89399855,-87.78290614,206,Ridgeland - Oak Park,false
16072030170000,420 N EAST AVE,41.89385046,-87.78929046,209,Frank Lloyd Wright,false
16072010030000,420 N EUCLID AVE,41.89379811,-87.79240095,209,Frank Lloyd Wright,false
16071050040000,420 N GROVE AVE,41.89370802,-87.7958212,206,Frank Lloyd Wright,false
16071040040000,420 N KENILWORTH AVE,41.89366179,-87.7972536,209,Frank Lloyd Wright,false
16081030050000,420 N LOMBARD AVE,41.89405113,-87.77964911,206,,false
16071010020000,420 N MAPLE AVE,41.89385399,-87.80372464,203,Frank Lloyd Wright,false
16081000080000,420 N RIDGELAND AVE,41.89395328,-87.78450623,206,Frank Lloyd Wright,false
16073230790000,420 PENNSYLVANIA WAY,41.88063553,-87.80140807,295,,false
16073250040000,420 S CLINTON AVE,41.88082608,-87.79811194,205,Ridgeland - Oak Park,false
16073270040000,420 S GROVE AVE,41.8807833,-87.79531858,206,Ridgeland - Oak Park,false
16083230050000,420 S HUMPHREY AVE,41.88126496,-87.77594358,203,Ridgeland - Oak Park,false
16083220130000,420 S TAYLOR AVE,41.88121961,-87.77761834,205,Ridgeland - Oak Park,false
16073230050000,420 WISCONSIN AVE,41.88063142,-87.80197603,206,,false
16073230970000,421 CHESTNUT LN,41.8806495,-87.80091708,295,,false
16072020200000,421 N EAST AVE,41.89385464,-87.79017455,204,Frank Lloyd Wright,false
16071040210000,421 N GROVE AVE,41.89367719,-87.79654306,206,Frank Lloyd Wright,false
16081040160000,421 N HUMPHREY AVE,41.8940229,-87.77707539,202,,false
16073240190000,421 S CLINTON AVE,41.88069248,-87.79878508,206,Ridgeland - Oak Park,false
16073260120000,421 S GROVE AVE,41.88076413,-87.79589483,205,Ridgeland - Oak Park,false
16083220200000,421 S HUMPHREY AVE,41.88125893,-87.77666572,205,Ridgeland - Oak Park,false
16062230260000,422 BERKSHIRE ST,41.90401976,-87.78527323,206,,false
16071030470000,422 FOREST AVE,41.89374444,-87.79988859,206,Frank Lloyd Wright,false
16062220290000,422 LENOX ST,41.90498516,-87.78499467,205,,false
16072050040000,422 N ELMWOOD AVE,41.89392352,-87.7860736,206,Frank Lloyd Wright,false
16081020050000,422 N HARVEY AVE,41.89401571,-87.7812597,205,,false
16081050080000,422 N HUMPHREY AVE,41.8940851,-87.77644227,205,,false
16072040050000,422 N SCOVILLE AVE,41.89391249,-87.78768746,206,Frank Lloyd Wright,false
16081040110000,422 N TAYLOR AVE,41.89407183,-87.7780056,205,,false
16073230780000,422 PENNSYLVANIA WAY,41.88058046,-87.8014042,295,,false
16073250050000,422 S CLINTON AVE,41.88070352,-87.79811596,206,Ridgeland - Oak Park,false
16074230110000,422 S ELMWOOD AVE,41.88080926,-87.78573344,206,,false
16083200060000,422 S HARVEY AVE,41.88093565,-87.78086725,205,Ridgeland - Oak Park,false
16083210100000,422 S LOMBARD AVE,41.88110827,-87.77926708,206,Ridgeland - Oak Park,false
16073230960000,423 CHESTNUT LN,41.8805896,-87.80091758,295,,false
16071020230000,423 FOREST AVE,41.89394834,-87.80075094,206,Frank Lloyd Wright,false
16062220350000,423 GREENFIELD ST,41.90547164,-87.78482388,205,,false
16062230110000,423 LENOX ST,41.90448369,-87.78509761,205,,false
16081000150000,423 N CUYLER AVE,41.89398497,-87.78356167,206,Ridgeland - Oak Park,false
16072040140000,423 N ELMWOOD AVE,41.89392793,-87.78683515,205,Frank Lloyd Wright,false
16081010160000,423 N HARVEY AVE,41.89400525,-87.78198198,205,,false
16081040150000,423 N HUMPHREY AVE,41.89409531,-87.77707476,205,,false
16071030160000,423 N KENILWORTH AVE,41.89374277,-87.79802144,206,Frank Lloyd Wright,false
16072050130000,423 N RIDGELAND AVE,41.89394446,-87.78515608,205,Frank Lloyd Wright,false
16081030170000,423 N TAYLOR AVE,41.89405885,-87.77869147,205,,false
16074200100000,423 S EAST AVE,41.88074485,-87.78973376,206,,false
16083220210000,423 S HUMPHREY AVE,41.88115983,-87.7766623,205,Ridgeland - Oak Park,false
16064180100000,424 IOWA ST,41.89666183,-87.78609202,206,Frank Lloyd Wright,false
16071050030000,424 N GROVE AVE,41.8938362,-87.79583132,206,Frank Lloyd Wright,false
16081020030000,424 N HARVEY AVE,41.89416314,-87.7812174,204,,false
16071040030000,424 N KENILWORTH AVE,41.89385414,-87.79728557,206,Frank Lloyd Wright,false
16072020260000,424 N LINDEN AVE,41.8938274,-87.79094699,278,Frank Lloyd Wright,false
16072000310000,424 N OAK PARK AVE,41.89378213,-87.79433452,206,Frank Lloyd Wright,false
16073230770000,424 PENNSYLVANIA WAY,41.88051733,-87.80140472,295,,false
16074050170000,424 PLEASANT ST,41.88536565,-87.78582833,206,Ridgeland - Oak Park,false
16073270050000,424 S GROVE AVE,41.88064677,-87.79531463,206,Ridgeland - Oak Park,false
16083200070000,424 S HARVEY AVE,41.88083602,-87.78087291,205,Ridgeland - Oak Park,false
16073230950000,425 CHESTNUT LN,41.88053779,-87.80091801,295,,false
16062220150000,425 GREENFIELD ST,41.90547225,-87.78495149,205,,false
16072020190000,425 N EAST AVE,41.89407337,-87.79024874,204,Frank Lloyd Wright,false
16072010120000,425 N LINDEN AVE,41.89404847,-87.79175308,209,Frank Lloyd Wright,false
16072030100000,425 N SCOVILLE AVE,41.8939796,-87.78849583,206,Frank Lloyd Wright,false
16073240200000,425 S CLINTON AVE,41.88055519,-87.79878622,206,Ridgeland - Oak Park,false
16074200110000,425 S EAST AVE,41.88060404,-87.78971577,206,,false
16073260130000,425 S GROVE AVE,41.88063138,-87.79590583,206,Ridgeland - Oak Park,false
16083190340000,425 S HARVEY AVE,41.8807754,-87.78166808,295,Ridgeland - Oak Park,false
16073270240000,425 S OAK PARK AVE,41.88064059,-87.79467183,295,Ridgeland - Oak Park,false
16062230250000,426 BERKSHIRE ST,41.90399862,-87.78545009,206,,false
16071030030000,426 FOREST AVE,41.89392653,-87.79987183,206,Frank Lloyd Wright,false
16062220280000,426 LENOX ST,41.90498948,-87.78513205,206,,false
16081010040000,426 N CUYLER AVE,41.89413487,-87.78290794,205,Ridgeland - Oak Park,false
16072050030000,426 N ELMWOOD AVE,41.8940801,-87.78603448,205,Frank Lloyd Wright,false
16081050040000,426 N HUMPHREY AVE,41.89422714,-87.77644104,205,,false
16081030040000,426 N LOMBARD AVE,41.89418342,-87.77968696,203,,false
16072040040000,426 N SCOVILLE AVE,41.8940377,-87.78766028,206,Frank Lloyd Wright,false
16073230760000,426 PENNSYLVANIA WAY,41.88046713,-87.80140297,295,,false
16073250060000,426 S CLINTON AVE,41.8805621,-87.79810155,206,Ridgeland - Oak Park,false
16083200080000,426 S HARVEY AVE,41.88074586,-87.78089326,205,Ridgeland - Oak Park,false
16073230940000,427 CHESTNUT LN,41.88049085,-87.80092056,295,,false
16062220140000,427 GREENFIELD ST,41.90547281,-87.78506927,205,,false
16062230100000,427 LENOX ST,41.9044809,-87.78527922,205,,false
16072040130000,427 N ELMWOOD AVE,41.89405898,-87.78686388,206,Frank Lloyd Wright,false
16072000170000,427 N EUCLID AVE,41.89397009,-87.79324162,206,Frank Lloyd Wright,false
16081010150000,427 N HARVEY AVE,41.89412339,-87.78199807,205,,false
16071030150000,427 N KENILWORTH AVE,41.89394245,-87.79807713,206,Frank Lloyd Wright,false
16071050220000,427 N OAK PARK AVE,41.89386884,-87.79506955,206,Frank Lloyd Wright,false
16081030250000,427 N TAYLOR AVE,41.89420003,-87.77870524,203,,false
16083220220000,427 S HUMPHREY AVE,41.88107032,-87.7766588,206,Ridgeland - Oak Park,false
16074230290000,427 S RIDGELAND AVE,41.88068867,-87.78496394,295,,false
16073220290000,427 WISCONSIN AVE,41.8804245,-87.80260443,205,,false
16072030210000,428 N EAST AVE,41.89407613,-87.78932919,203,Frank Lloyd Wright,false
16073250070000,428 S CLINTON AVE,41.88042095,-87.79810572,206,Ridgeland - Oak Park,false
16073270060000,428 S GROVE AVE,41.88053611,-87.79531555,205,Ridgeland - Oak Park,false
16073260050000,428 S KENILWORTH AVE,41.88048949,-87.79665733,205,,false
16073230330000,429 HOME AVE,41.88039655,-87.8002945,205,,false
16081010140000,429 N HARVEY AVE,41.89425145,-87.78199697,205,,false
16072030090000,429 N SCOVILLE AVE,41.89409394,-87.7885247,206,Frank Lloyd Wright,false
16073250330000,429 S KENILWORTH AVE,41.88042779,-87.79735644,295,,false
16073270290000,429 S OAK PARK AVE,41.88048925,-87.79464984,295,Ridgeland - Oak Park,false
16051120040000,43 LE MOYNE PKWY,41.90718641,-87.77758393,204,,false
16062230240000,430 BERKSHIRE ST,41.90398129,-87.78565637,203,,false
16062220270000,430 LENOX ST,41.90497976,-87.78534292,206,,false
16072010010000,430 N EUCLID AVE,41.89423325,-87.79246758,206,Frank Lloyd Wright,false
16081050030000,430 N HUMPHREY AVE,41.89432461,-87.77644019,205,,false
16081030030000,430 N LOMBARD AVE,41.89429365,-87.77967647,203,,false
16072040030000,430 N SCOVILLE AVE,41.8941491,-87.7876556,206,Frank Lloyd Wright,false
16073270070000,430 S GROVE AVE,41.88042542,-87.79531169,205,Ridgeland - Oak Park,false
16073260060000,430 S KENILWORTH AVE,41.88039725,-87.7966581,205,,false
16083220150000,430 S TAYLOR AVE,41.88084519,-87.77751996,204,Ridgeland - Oak Park,false
16062220130000,431 GREENFIELD ST,41.90546969,-87.78518218,205,,false
16073230340000,431 HOME AVE,41.88030076,-87.80029529,205,,false
16062230090000,431 LENOX ST,41.9044343,-87.78549557,203,,false
16072040120000,431 N ELMWOOD AVE,41.8941982,-87.7868515,206,Frank Lloyd Wright,false
16072000160000,431 N EUCLID AVE,41.89423339,-87.79325369,206,Frank Lloyd Wright,false
16081010130000,431 N HARVEY AVE,41.89436164,-87.78197697,205,,false
16081030150000,431 N TAYLOR AVE,41.89430319,-87.77870435,203,,false
16073240210000,431 S CLINTON AVE,41.88040824,-87.79877034,206,Ridgeland - Oak Park,false
16073260140000,431 S GROVE AVE,41.88046163,-87.79590725,206,Ridgeland - Oak Park,false
16074230360000,431 S RIDGELAND AVE,41.88053726,-87.78494805,295,,false
16083210170000,431 S TAYLOR AVE,41.88085278,-87.77829781,206,Ridgeland - Oak Park,false
16062230230000,432 BERKSHIRE ST,41.90397853,-87.78584779,206,,false
16081010020000,432 N CUYLER AVE,41.89434112,-87.78289188,205,Ridgeland - Oak Park,false
16072050020000,432 N ELMWOOD AVE,41.89424426,-87.78599577,206,Frank Lloyd Wright,false
16071050020000,432 N GROVE AVE,41.89405311,-87.79577084,206,Frank Lloyd Wright,false
16071040430000,432 N KENILWORTH AVE,41.89401095,-87.79736651,206,Frank Lloyd Wright,false
16081030020000,432 N LOMBARD AVE,41.8943897,-87.77967564,278,,false
16083230080000,432 S HUMPHREY AVE,41.88086535,-87.77592566,206,Ridgeland - Oak Park,false
16073230080000,432 WISCONSIN AVE,41.88022314,-87.8019842,205,,false
16062220120000,433 GREENFIELD ST,41.90545196,-87.78530503,205,,false
16071040190000,433 N GROVE AVE,41.89401058,-87.79652803,206,Frank Lloyd Wright,false
16081010120000,433 N HARVEY AVE,41.89445768,-87.78197614,205,,false
16071050370000,433 N OAK PARK AVE,41.89406721,-87.79498454,206,Frank Lloyd Wright,false
16073240220000,433 S CLINTON AVE,41.88027725,-87.79875433,205,Ridgeland - Oak Park,false
16062220260000,434 LENOX ST,41.90497701,-87.78553435,206,,false
16081010010000,434 N CUYLER AVE,41.89443717,-87.78289106,206,Ridgeland - Oak Park,false
16072030200000,434 N EAST AVE,41.89430754,-87.78936645,206,Frank Lloyd Wright,false
16072040020000,434 N SCOVILLE AVE,41.89424955,-87.78769205,205,Frank Lloyd Wright,false
16073270080000,434 S GROVE AVE,41.88031846,-87.79531258,205,Ridgeland - Oak Park,false
16073260070000,434 S KENILWORTH AVE,41.8802792,-87.79666419,205,,false
16083220160000,434 S TAYLOR AVE,41.88073036,-87.77756803,203,Ridgeland - Oak Park,false
16073230350000,435 HOME AVE,41.88020497,-87.80029609,205,,false
16062230080000,435 LENOX ST,41.90444604,-87.78565339,206,,false
16072020220000,435 N EAST AVE,41.894295,-87.79018496,204,Frank Lloyd Wright,false
16072040110000,435 N ELMWOOD AVE,41.89435232,-87.78684273,206,Frank Lloyd Wright,false
16072030080000,435 N SCOVILLE AVE,41.89419412,-87.78850519,206,Frank Lloyd Wright,false
16081030140000,435 N TAYLOR AVE,41.89440281,-87.77870825,278,,false
16083210180000,435 S TAYLOR AVE,41.88072484,-87.77827751,205,Ridgeland - Oak Park,false
16072050010000,436 N ELMWOOD AVE,41.89439213,-87.78604674,205,Frank Lloyd Wright,false
16071050010000,436 N GROVE AVE,41.8941743,-87.79582223,206,Frank Lloyd Wright,false
16071040440000,436 N KENILWORTH AVE,41.89416355,-87.797289,278,Frank Lloyd Wright,false
16081030010000,436 N LOMBARD AVE,41.89447863,-87.77967487,205,,false
16072040010000,436 N SCOVILLE AVE,41.89437041,-87.78771925,206,Frank Lloyd Wright,false
16062220110000,437 GREENFIELD ST,41.9054489,-87.78543266,206,,false
16071030140000,437 N KENILWORTH AVE,41.89420327,-87.79801961,206,Frank Lloyd Wright,false
16083210190000,437 S TAYLOR AVE,41.88063205,-87.7782826,205,Ridgeland - Oak Park,false
16064110210000,438 AUGUSTA ST,41.8984161,-87.78697446,206,Frank Lloyd Wright,false
16062230220000,438 BERKSHIRE ST,41.90400871,-87.78602912,204,,false
16062220250000,438 LENOX ST,41.9049779,-87.78572084,206,,false
16062220100000,439 GREENFIELD ST,41.90544953,-87.78556517,206,,false
16062230070000,439 LENOX ST,41.90442497,-87.78584497,204,,false
16072030070000,439 N SCOVILLE AVE,41.89435632,-87.78847339,205,Frank Lloyd Wright,false
16081030130000,439 N TAYLOR AVE,41.89449886,-87.77870742,203,,false
16072020250000,440 N LINDEN AVE,41.89407631,-87.79087288,209,Frank Lloyd Wright,false
16062230210000,442 BERKSHIRE ST,41.9039875,-87.78619126,204,,false
16062220240000,442 LENOX ST,41.90496438,-87.78588217,205,,false
16062220090000,443 GREENFIELD ST,41.90546116,-87.78569758,205,,false
16062230060000,443 LENOX ST,41.90443314,-87.78602158,206,,false
16074220060000,443 W WASHINGTON BLVD,41.88141509,-87.78654665,205,Ridgeland - Oak Park,false
16062230200000,444 BERKSHIRE ST,41.90397005,-87.786373,205,,false
16064170240000,444 IOWA ST,41.89657694,-87.7869408,206,Frank Lloyd Wright,false
16182140150000,446 JACKSON BLVD,41.87639984,-87.78652342,205,Gunderson ,false
16062220230000,446 LENOX ST,41.90496891,-87.78606372,205,,false
16062220080000,447 GREENFIELD ST,41.90544373,-87.78588423,205,,false
16062230050000,447 LENOX ST,41.90443039,-87.78621301,205,,false
16074220050000,447 W WASHINGTON BLVD,41.88141601,-87.78673912,206,Ridgeland - Oak Park,false
16062230190000,448 BERKSHIRE ST,41.90396708,-87.7865015,206,,false
16062220220000,448 LENOX ST,41.9049736,-87.78627962,205,,false
16051120030000,45 LE MOYNE PKWY,41.907187,-87.7777055,204,,false
16083220070000,45 W WASHINGTON BLVD,41.8817883,-87.77691154,206,Ridgeland - Oak Park,false
16064170230000,450 IOWA ST,41.89657834,-87.78723619,205,Frank Lloyd Wright,false
16062220070000,451 GREENFIELD ST,41.9054337,-87.78608554,206,,false
16062230040000,451 LENOX ST,41.90443125,-87.78639372,206,,false
16062230180000,452 BERKSHIRE ST,41.90399707,-87.78664356,203,,false
16062220210000,452 LENOX ST,41.90500298,-87.78642761,204,,false
16064170120000,454 IOWA ST,41.89656891,-87.78749832,206,Frank Lloyd Wright,false
16062220060000,455 GREENFIELD ST,41.90543092,-87.78627206,206,,false
16062230030000,455 LENOX ST,41.90443587,-87.7865949,206,,false
16062220200000,456 LENOX ST,41.90500366,-87.78656993,204,,false
16062220050000,459 GREENFIELD ST,41.90542789,-87.7864046,204,,false
16062230020000,459 LENOX ST,41.90445123,-87.78674201,205,,false
16051050280000,46 LE MOYNE PKWY,41.90773571,-87.77772479,203,,false
16062220190000,460 LENOX ST,41.90500436,-87.78671716,204,,false
16062220040000,461 GREENFIELD ST,41.90541757,-87.78654702,204,,false
16062230010000,463 LENOX ST,41.9044411,-87.78692368,205,,false
16062220180000,464 LENOX ST,41.90500502,-87.78685457,204,,false
16053190170000,47 AUGUSTA ST,41.89812894,-87.77760175,202,,false
16051120020000,47 LE MOYNE PKWY,41.90717463,-87.77782718,204,,false
16051050270000,48 LE MOYNE PKWY,41.90774708,-87.77786095,203,,false
16071030310000,5 ELIZABETH CT,41.89216169,-87.79882503,206,Frank Lloyd Wright,false
16051130070000,5 LE MOYNE PKWY,41.90720406,-87.77587879,203,,false
16064230120000,500 FAIR OAKS AVE,41.89469889,-87.78774293,205,Frank Lloyd Wright,false
16064240120000,500 N ELMWOOD AVE,41.89472647,-87.78606081,206,Frank Lloyd Wright,false
16064210060000,500 N LINDEN AVE,41.89475941,-87.7908909,206,Frank Lloyd Wright,false
16064190090000,500 N OAK PARK AVE,41.89466859,-87.79426472,204,Frank Lloyd Wright,false
16182070010000,500 S ELMWOOD AVE,41.87969,-87.78542202,205,Gunderson ,false
16064220210000,501 FAIR OAKS AVE,41.89467748,-87.78847688,205,Frank Lloyd Wright,false
16064230240000,501 N ELMWOOD AVE,41.89471621,-87.78689479,206,Frank Lloyd Wright,false
16064200140000,501 N LINDEN AVE,41.8947421,-87.79174384,206,Frank Lloyd Wright,false
16063250120000,502 N GROVE AVE,41.8945694,-87.79587129,205,Frank Lloyd Wright,false
16063240190000,503 N GROVE AVE,41.89458355,-87.79657571,209,Frank Lloyd Wright,false
16064220090000,504 N EAST AVE,41.89480247,-87.78932864,206,Frank Lloyd Wright,false
16181050020000,504 S CLINTON AVE,41.87941819,-87.79851917,205,,false
16064220190000,505 FAIR OAKS AVE,41.89479847,-87.78848538,206,Frank Lloyd Wright,false
16064230230000,505 N ELMWOOD AVE,41.89485131,-87.78687935,206,Frank Lloyd Wright,false
16064230110000,506 FAIR OAKS AVE,41.89483407,-87.78774178,206,Frank Lloyd Wright,false
16064240110000,506 N ELMWOOD AVE,41.89484746,-87.7860693,205,Frank Lloyd Wright,false
16064200070000,506 N EUCLID AVE,41.89475617,-87.79246317,206,Frank Lloyd Wright,false
16063250110000,506 N GROVE AVE,41.89470811,-87.79586536,205,Frank Lloyd Wright,false
16182070020000,506 S ELMWOOD AVE,41.87954245,-87.78543796,205,Gunderson ,false
16064190280000,507 N EUCLID AVE,41.89484895,-87.79328188,206,Frank Lloyd Wright,false
16181050130000,507 S KENILWORTH AVE,41.87939919,-87.79766438,205,,false
16064230100000,508 FAIR OAKS AVE,41.89496576,-87.78775495,205,Frank Lloyd Wright,false
16064190080000,508 N OAK PARK AVE,41.89483242,-87.79429194,206,Frank Lloyd Wright,false
16181050030000,508 S CLINTON AVE,41.87928216,-87.7985112,205,,false
16182070030000,508 S ELMWOOD AVE,41.87935067,-87.7854396,278,Gunderson ,false
16181060030000,508 S KENILWORTH AVE,41.87930899,-87.79708078,205,,false
16064220180000,509 FAIR OAKS AVE,41.89496573,-87.78849826,206,Frank Lloyd Wright,false
16063240180000,509 N GROVE AVE,41.89478986,-87.79653097,206,Frank Lloyd Wright,false
16063170230000,509 N MARION ST,41.89463254,-87.80350411,203,Frank Lloyd Wright,false
16063250190000,509 N OAK PARK AVE,41.89490801,-87.79524906,209,Frank Lloyd Wright,false
16053190040000,51 AUGUSTA ST,41.89811666,-87.77775917,203,,false
16051120010000,51 LE MOYNE PKWY,41.90717526,-87.77795756,206,,false
16182130350000,510 JACKSON BLVD,41.87649898,-87.78729233,203,,false
16064220080000,510 N EAST AVE,41.89494124,-87.78933699,206,Frank Lloyd Wright,false
16064240100000,510 N ELMWOOD AVE,41.89498974,-87.78606809,206,Frank Lloyd Wright,false
16064200050000,510 N EUCLID AVE,41.89500502,-87.79242771,204,Frank Lloyd Wright,false
16063250100000,510 N GROVE AVE,41.89484326,-87.79585946,206,Frank Lloyd Wright,false
16181080040000,510 S GROVE AVE,41.87921253,-87.79516126,205,,false
16171030090000,510 S HARVEY AVE,41.87944946,-87.78047601,205,,false
16171020090000,510 S HIGHLAND AVE,41.87943087,-87.7817636,205,,false
16171070070000,510 S HUMPHREY AVE,41.87948763,-87.77559258,204,,false
16053210200000,511 N CUYLER AVE,41.89510629,-87.78365665,205,,false
16064230220000,511 N ELMWOOD AVE,41.89497946,-87.78689731,206,Frank Lloyd Wright,false
16063240170000,511 N GROVE AVE,41.89490024,-87.79659211,206,Frank Lloyd Wright,false
16053220260000,511 N HARVEY AVE,41.8950799,-87.7819184,206,,false
16064200130000,511 N LINDEN AVE,41.89496952,-87.79168951,206,Frank Lloyd Wright,false
16063170220000,511 N MARION ST,41.89471632,-87.80353796,202,Frank Lloyd Wright,false
16064240250000,511 N RIDGELAND AVE,41.89499641,-87.78523457,206,Frank Lloyd Wright,false
16181040090000,511 S CLINTON AVE,41.87927503,-87.79911779,205,,false
16182060290000,511 S ELMWOOD AVE,41.87943632,-87.78598082,206,Gunderson ,false
16181070110000,511 S GROVE AVE,41.8791772,-87.79567699,205,,false
16171020240000,511 S HARVEY AVE,41.87941634,-87.78103255,202,,false
16171010230000,511 S HIGHLAND AVE,41.87944055,-87.78223649,205,,false
16171060190000,511 S HUMPHREY AVE,41.87951003,-87.77619241,204,,false
16181050140000,511 S KENILWORTH AVE,41.87926653,-87.79769517,205,,false
16171050220000,511 S LYMAN AVE,41.8795412,-87.77740955,205,,false
